//버전	//변수명	명칭	기본생성개수	최대곂침개수	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	경도	잡는형식	굽높이	장착위치	장착위치	파츠파일	제거될위치	기본부위무시	아이템레벨	희귀성	상점판매가능	로그남길것	상용화 판단	필요 아이템	필요 아이템종류	최소능력	최대능력	공격 속성	속성 공격력	회피율	블럭율	최소추가스킬	최대추가스킬	공격 스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용값1	적용값2	적용값3	적용변화값1	적용변화값2	적용변화값3	참조값 1	참조값 2	참조값 3	발동 마법	발동 레벨	마법 확률	필요MP	필요FP	학과필요레벨	선행스킬1	선행스킬레벨1	선행스킬2	선행스킬 레벨2	기술준비	기술 준비시간	기술 시전거리	원소이펙트	사용 효과(시전)	효과 2 (발사체)	"효과 3 (발동효과,타겟)"	효과 4 (유지효과)	"효과 5 (발동효과,시전자)"	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	참조스탯1	참조스탯2	참조타겟1	참조타겟2	참조수치1	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대숙련레벨	서브디파인위치	현재경험치	연속기술방식	비행속도	비행선회각(좌우)	비행선회각(상하)	비행제한레벨	비행연료충전량	가속연료충전량	팩당연료충전량	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명
//ver	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nHardness	dwHanded	dwHeelH	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet 	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwparry	dwblockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	tmContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwdestData1	dwdestData2	dwdestData3	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment
6	SI_ELE_MULTY_SANDSTORM	IDS_PROPSKILL_TXT_000218	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_MULTY	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	70	SI_ELE_WIND_WINDFIELD	6	SI_ELE_EARTH_EARTHQUAKE	5	SR_BEFORE	10000	=	=	XI_SKILL_ELE_MULTI_CASTING01      	XI_SKILL_ELE_MULTI_SANDSTORM02	XI_SKILL_ELE_MULTI_SANDSTORM01	=	=	MTI_ELE_MULTI_CASTING01	=	=	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_REGION	ST_EARTHWIND	DST_INT	=	RT_ATTACK	=	50	=	KT_MAGIC	0	0	0	0	0	=	1	10	3025	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleMulSanstm.dds"""	0	""""""	IDS_PROPSKILL_TXT_000219
6	SI_ELE_MULTY_AVALANCHE	IDS_PROPSKILL_TXT_000220	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_MULTY	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	75	SI_ELE_WATER_POISONCLOUD	7	SI_ELE_EARTH_EARTHQUAKE	7	SR_BEFORE	15000	=	=	XI_SKILL_ELE_MULTI_CASTING01      	=	XI_SKILL_ELE_MULTI_AVALANCHE02	=	=	MTI_ELE_MULTI_CASTING01	=	=	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_REGION	ST_EARTHWATER	DST_INT	=	RT_ATTACK	=	55	=	KT_MAGIC	0	0	0	0	0	=	1	10	3035	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleMulAvalan.dds"""	0	""""""	IDS_PROPSKILL_TXT_000221
//																																																																																																																											
6	SI_ACR_SUP_YOYOMASTER	IDS_PROPSKILL_TXT_000222	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_SUPPORT	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	20	SI_ACR_SUP_SLOWSTEP	3	=	=	SR_BEFORE	0	=	=	XI_SKILL_ACR_YOYO_SUPPORT01	=	XI_SKILL_ACR_YOYO_MASTER01	=	=	MTI_ACR_SUP_CASTING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	20	3345	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrSupYoyMaster.dds"""	0	""""""	IDS_PROPSKILL_TXT_000223
6	SI_ACR_SUP_BOWMASTER	IDS_PROPSKILL_TXT_000224	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_SUPPORT	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	20	SI_ACR_BOW_JUNKBOW	5	=	=	SR_BEFORE	0	=	=	XI_SKILL_ACR_BOW_SUPPORT01	=	XI_SKILL_ACR_BOW_MASTER01	=	=	MTI_ACR_SUP_CASTING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	20	3365	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrSupBowMaster.dds"""	0	""""""	IDS_PROPSKILL_TXT_000225
6	SI_ACR_SUP_DARKILLUSION	IDS_PROPSKILL_TXT_000226	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_SUPPORT	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOBO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	30	SI_ACR_SUP_FASTWALKER	6	=	=	SR_BEFORE	20000	=	=	=	=	XI_SKILL_ACR_DAK_SUPPORT01	=	=	MTI_ACR_SUP_CASTING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	SRO_DIRECT	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	20	3385	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrSupIllusi.dds"""	0	""""""	IDS_PROPSKILL_TXT_000227
6	SI_ACR_BOW_JUNKBOW	IDS_PROPSKILL_TXT_000228	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_BOW	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	15	=	=	=	=	SR_BEFORE	0	=	=	=	XI_SKILL_ACR_BOW_JUNKBOW02	XI_SKILL_ACR_BOW_JUNKBOW03	=	=	MTI_ACR_BOW_JUNKBOW01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_DEX	=	RT_ATTACK	=	5	=	KT_SKILL	0	0	0	0	0	=	1	20	3405	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrBowJunkbo.dds"""	0	""""""	IDS_PROPSKILL_TXT_000229
6	SI_ACR_SUP_FASTWALKER	IDS_PROPSKILL_TXT_000230	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_SUPPORT	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOBO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	18	SI_ACR_YOYO_PULLING	4	=	=	SR_BEFORE	20000	=	=	XI_SKILL_ACR_SUP_SUPPORT01	=	=	=	=	MTI_ACR_SUP_CASTING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	20	3425	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrSupFastwa.dds"""	0	""""""	IDS_PROPSKILL_TXT_000231
6	SI_ACR_BOW_AIMEDSHOT	IDS_PROPSKILL_TXT_000232	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_BOW	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	35	SI_ACR_SUP_BOWMASTER	5	=	=	SR_BEFORE	0	=	=	=	XI_SKILL_ACR_BOW_AIMEDSHOT02	XI_SKILL_ACR_BOW_AIMEDSHOT03	=	=	MTI_ACR_BOW_AIMEDSHOT01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_DEX	=	RT_ATTACK	=	10	=	KT_SKILL	0	0	0	0	0	=	1	20	3445	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrBowAimeds.dds"""	0	""""""	IDS_PROPSKILL_TXT_000233
6	SI_ACR_SUP_SLOWSTEP	IDS_PROPSKILL_TXT_000234	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_SUPPORT	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_HRANGE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	15	=	=	=	=	SR_AFTER	0	=	=	=	=	XI_SKILL_ACR_YOYO_SLOWSTEP02	=	=	MTI_ACR_YOYO_SLOWSTEP01	=	=	EXT_MELEEATK	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_STR	=	RT_ATTACK	=	15	=	KT_SKILL	0	0	0	0	0	=	1	20	3465	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrYoySlowst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000235
6	SI_ACR_BOW_SILENTSHOT	IDS_PROPSKILL_TXT_000236	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_BOW	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	30	SI_ACR_SUP_BOWMASTER	4	=	=	SR_BEFORE	0	=	=	=	XI_SKILL_ACR_BOW_SILENTSHOT02	XI_SKILL_ACR_BOW_SILENTSHOT03	=	=	MTI_ACR_BOW_SILENTSHOT01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_DEX	=	RT_ATTACK	=	8	=	KT_SKILL	0	0	0	0	0	=	1	20	3485	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrBowSilent.dds"""	0	""""""	IDS_PROPSKILL_TXT_000237
6	SI_ACR_YOYO_ABSOLUTEBLOCK	IDS_PROPSKILL_TXT_000238	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_SUPPORT	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOBO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	45	SI_ACR_SUP_DARKILLUSION	8	=	=	SR_BEFORE	20000	=	=	XI_SKILL_ACR_DEF_SUPPORT01	=	XI_SKILL_ACR_YOYO_ABSOLUTEBLOCK01	=	=	MTI_ACR_DEF_SUPPORT01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	20	3505	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrSupBlock.dds"""	0	""""""	IDS_PROPSKILL_TXT_000239
6	SI_ACR_BOW_ARROWRAIN	IDS_PROPSKILL_TXT_000240	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_BOW	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	2000	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	50	SI_ACR_BOW_AIMEDSHOT	5	=	=	SR_BEFORE	10000	=	=	=	XI_SKILL_ACR_BOW_ARROWRAIN02	XI_SKILL_ACR_BOW_ARROWRAIN03	=	=	MTI_ACR_BOW_ARROWRAIN01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_REGION	=	DST_DEX	=	RT_ATTACK	=	10	=	KT_SKILL	0	0	0	0	0	=	1	20	3525	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrBowrain.dds"""	0	""""""	IDS_PROPSKILL_TXT_000241
6	SI_ACR_YOYO_CROSSLINE	IDS_PROPSKILL_TXT_000242	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_YOYO	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_HRANGE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	30	SI_ACR_SUP_YOYOMASTER	4	=	=	SR_BEFORE	0	=	=	XI_SKILL_ACR_YOYO_CROSSLINE01	=	XI_SKILL_ACR_YOYO_CROSSLINE02	=	=	MTI_ACR_YOYO_CROSSLINE01	=	=	EXT_MELEEATK	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_STR	=	RT_ATTACK	=	10	=	KT_SKILL	0	0	0	0	0	=	1	20	3545	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrYoyCross.dds"""	0	""""""	IDS_PROPSKILL_TXT_000243
6	SI_ACR_BOW_AUTOSHOT	IDS_PROPSKILL_TXT_000244	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_BOW	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_BULLET	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	45	SI_ACR_BOW_SILENTSHOT	9	=	=	SR_BEFORE	4000	=	=	=	XI_SKILL_ACR_BOW_AUTOSHOT02	XI_SKILL_ACR_BOW_AUTOSHOT03	=	=	MTI_ACR_BOW_AUTOSHOT01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_DEX	=	RT_ATTACK	=	10	=	KT_SKILL	0	0	0	0	0	=	1	20	3565	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrBowAuto.dds"""	0	""""""	IDS_PROPSKILL_TXT_000245
6	SI_ACR_YOYO_SNITCH	IDS_PROPSKILL_TXT_000246	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_YOYO	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	AS_BACK	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	35	SI_ACR_SUP_YOYOMASTER	8	=	=	SR_AFTER	10000	=	=	=	=	XI_SKILL_ACR_YOYO_SNITCH02	=	=	MTI_ACR_YOYO_SNITCH01	=	=	EXT_MELEEATK	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_DEX	=	RT_ATTACK	=	10	=	KT_SKILL	0	0	0	0	0	=	1	20	3585	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrYoySnitch.dds"""	0	""""""	IDS_PROPSKILL_TXT_000247
6	SI_ACR_YOYO_COUNTER	IDS_PROPSKILL_TXT_000248	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_YOYO	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_HRANGE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	40	SI_ACR_YOYO_CROSSLINE	10	=	=	SR_BEFORE	5000	=	=	XI_SKILL_ACR_YOYO_COUNTER01	=	=	=	=	MTI_ACR_YOYO_COUNTER01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	SRO_DIRECT	=	DST_STR	=	RT_ATTACK	=	20	=	KT_SKILL	0	0	0	0	0	1	1	20	3605	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrYoyCounte.dds"""	0	""""""	IDS_PROPSKILL_TXT_000249
6	SI_ACR_YOYO_DEADLYSWING	IDS_PROPSKILL_TXT_000250	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_YOYO	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_HRANGE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	50	SI_ACR_YOYO_SNITCH	10	=	=	SR_AFTER	3000	=	=	XI_SKILL_ACR_YOYO_DEADLYSWING01	=	XI_SKILL_ACR_YOYO_DEADLYSWING02	=	=	MTI_ACR_YOYO_DEADLYSWING01	=	=	EXT_MELEEATK	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_STR	=	RT_ATTACK	=	25	=	KT_SKILL	0	0	0	0	0	=	1	20	3625	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrYoyDeadly.dds"""	0	""""""	IDS_PROPSKILL_TXT_000251
6	SI_ACR_YOYO_PULLING	IDS_PROPSKILL_TXT_000252	1	1	JTYPE_EXPERT	JOB_ACROBAT	DIS_SUPPORT	JOB_ACROBAT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	15	=	=	=	=	SR_AFTER	10000	=	=	XI_SKILL_ACR_YOYO_PULLING01	XI_SKILL_ACR_YOYO_PULLING02	XI_SKILL_ACR_YOYO_PULLING03	=	=	MTI_ACR_YOYO_PULLING01	=	=	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	=	1	20	3645	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_AcrYoyPullin.dds"""	0	""""""	IDS_PROPSKILL_TXT_000253
//																																																																																																																											
6	SI_JST_YOYO_CRITICALSWING	IDS_PROPSKILL_TXT_000254	1	1	JTYPE_PRO	JOB_JESTER	DIS_YOYO	JOB_JESTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	65	SI_JST_SUP_POISON	3	=	=	SR_BEFORE	5000	=	=	=	=	XI_SKILL_JST_SUP_CRITICALSWING02	=	=	MTI_JST_SUP_CRITICALSWING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	10	3665	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstSupSwing.dds"""	0	""""""	IDS_PROPSKILL_TXT_000255
6	SI_JST_SUP_POISON	IDS_PROPSKILL_TXT_000256	1	1	JTYPE_PRO	JOB_JESTER	DIS_SUPPORT	JOB_JESTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	SI_ACR_YOYO_DEADLYSWING	4	=	=	SR_BEFORE	5000	=	=	=	=	XI_SKILL_JST_SUP_POISON02	=	=	MTI_JST_SUP_ENCHANT	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	DST_STR	=	RT_ATTACK	=	30	=	KT_SKILL	0	0	0	0	0	1	1	10	3675	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstIntPoison.dds"""	0	""""""	IDS_PROPSKILL_TXT_000257
6	SI_JST_SUP_BLEEDING	IDS_PROPSKILL_TXT_000258	1	1	JTYPE_PRO	JOB_JESTER	DIS_SUPPORT	JOB_JESTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	=	SR_BEFORE	5000	=	=	=	=	XI_SKILL_JST_SUP_BLEEDING02	=	=	MTI_JST_SUP_ENCHANT	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	DST_STR	=	RT_ATTACK	=	35	=	KT_SKILL	0	0	0	0	0	1	1	10	3685	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstIntBleedi.dds"""	0	""""""	IDS_PROPSKILL_TXT_000259
6	SI_JST_SUP_ABSORB	IDS_PROPSKILL_TXT_000260	1	1	JTYPE_PRO	JOB_JESTER	DIS_SUPPORT	JOB_JESTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	70	SI_JST_YOYO_ESCAPE	3	=	=	SR_BEFORE	5000	=	=	=	=	XI_SKILL_JST_SUP_ABSORB02	=	=	MTI_JST_SUP_ENCHANT	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	DST_STR	=	RT_ATTACK	=	30	=	KT_SKILL	0	0	0	0	0	1	1	10	3695	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstIntAbsorb.dds"""	0	""""""	IDS_PROPSKILL_TXT_000261
6	SI_JST_YOYO_BACKSTAB	IDS_PROPSKILL_TXT_000262	1	1	JTYPE_PRO	JOB_JESTER	DIS_YOYO	JOB_JESTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	AS_BACK	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	70	SI_JST_SUP_BLEEDING	3	=	=	SR_AFTER	3000	=	=	=	=	XI_SKILL_JST_YOYO_BACKSTAB02	=	=	MTI_JST_YOYO_BACKSTAB01	=	=	EXT_MELEEATK	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_STR	=	RT_ATTACK	=	40	=	KT_SKILL	0	0	0	0	0	=	1	10	3705	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstYoyBackst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000263
6	SI_JST_YOYO_HITOFPENYA	IDS_PROPSKILL_TXT_000264	1	1	JTYPE_PRO	JOB_JESTER	DIS_YOYO	JOB_JESTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_HRANGE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	75	SI_JST_SUP_ABSORB	4	=	=	SR_BEFORE	5000	=	=	=	=	XI_SKILL_JST_YOYO_HITOFPENYA02	=	=	MTI_JST_YOYO_HITOFPENYA01	=	=	EXT_MELEEATK	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_STR	=	RT_ATTACK	=	40	=	KT_SKILL	0	0	0	0	0	=	1	10	3715	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstYoyPenya.dds"""	0	""""""	IDS_PROPSKILL_TXT_000265
